https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1685404800000,2023-05-30 00:00:00,ADA/USDT,0.37889,0.38262,0.37476,0.3775,644305.4665,1700863.5656,327011.3472,863324.5393,1954,0.37881
1685318400000,2023-05-29 00:00:00,ADA/USDT,0.38298,0.38573,0.37552,0.37877,642703.0419,1693455.05,329053.6619,866918.7184,2094,0.37953
1685232000000,2023-05-28 00:00:00,ADA/USDT,0.36627,0.3839,0.36567,0.38287,736742.9178,1965873.7843,375673.2906,1002475.8442,2461,0.3748
1685145600000,2023-05-27 00:00:00,ADA/USDT,0.36219,0.36666,0.36123,0.36616,993894.3713,2732015.4009,498709.3317,1370648.9389,2825,0.36379
1685059200000,2023-05-26 00:00:00,ADA/USDT,0.35797,0.36585,0.35365,0.36225,317575.7158,884441.3865,164841.267,459094.5287,2207,0.35909
1684972800000,2023-05-25 00:00:00,ADA/USDT,0.36375,0.36431,0.35506,0.35775,281446.4793,786245.2012,140668.2486,392999.5024,2103,0.35796
1684886400000,2023-05-24 00:00:00,ADA/USDT,0.37001,0.37034,0.36035,0.36357,232635.6992,638660.423,99555.1243,273242.4287,1473,0.36427
1684800000000,2023-05-23 00:00:00,ADA/USDT,0.36818,0.37478,0.36572,0.37036,257590.5042,695704.8568,137229.2111,370620.736,1779,0.37026
1684713600000,2023-05-22 00:00:00,ADA/USDT,0.35967,0.37299,0.35673,0.36768,214476.834,586655.3751,107469.591,294030.6141,1669,0.36562
1684627200000,2023-05-21 00:00:00,ADA/USDT,0.36578,0.36679,0.35753,0.35967,343090.7946,945607.2025,169729.5221,467848.9475,2406,0.36284
1684540800000,2023-05-20 00:00:00,ADA/USDT,0.36742,0.36804,0.36363,0.3657,376029.3773,1029875.4422,191321.3444,524009.5257,2543,0.36512
1684454400000,2023-05-19 00:00:00,ADA/USDT,0.3714,0.37246,0.36597,0.36804,269101.9451,729219.2276,134674.4343,364942.6579,1938,0.36903
1684368000000,2023-05-18 00:00:00,ADA/USDT,0.37528,0.37973,0.3665,0.37101,237594.3237,633102.6847,116566.0552,310626.8228,1741,0.3753
1684281600000,2023-05-17 00:00:00,ADA/USDT,0.36801,0.37989,0.36466,0.37489,636405.5652,1715355.5208,299958.9627,809097.1521,4177,0.37104
1684195200000,2023-05-16 00:00:00,ADA/USDT,0.36657,0.37018,0.36264,0.36767,411528.9371,1123687.3616,203923.9464,556735.3776,3197,0.36623
1684108800000,2023-05-15 00:00:00,ADA/USDT,0.37127,0.37534,0.36647,0.36699,407573.7781,1099052.7422,198394.5205,534996.6674,2864,0.37084
1684022400000,2023-05-14 00:00:00,ADA/USDT,0.36477,0.37303,0.36277,0.37094,459042.9177,1246902.4664,221514.0212,601755.6716,3084,0.36815
1683936000000,2023-05-13 00:00:00,ADA/USDT,0.37043,0.37094,0.36243,0.36448,435807.1459,1191262.7874,217009.7476,593100.1607,2774,0.36584
1683849600000,2023-05-12 00:00:00,ADA/USDT,0.35985,0.37091,0.3549,0.37042,388151.1533,1072490.7499,188949.7515,522124.2686,2342,0.36194
1683763200000,2023-05-11 00:00:00,ADA/USDT,0.36952,0.36952,0.34755,0.35971,472578.393,1315233.6677,230222.0581,640312.1577,3302,0.35938
1683676800000,2023-05-10 00:00:00,ADA/USDT,0.36375,0.37268,0.35485,0.36955,370644.6328,1015336.1958,181037.1727,496054.3616,2827,0.36509
1683590400000,2023-05-09 00:00:00,ADA/USDT,0.365,0.36943,0.3605,0.36377,371219.3859,1021174.3077,189613.7178,521558.5483,2789,0.36352
1683504000000,2023-05-08 00:00:00,ADA/USDT,0.37533,0.37922,0.3561,0.36514,317880.628,863962.9886,156860.0928,426468.281,3190,0.36797
1683417600000,2023-05-07 00:00:00,ADA/USDT,0.37919,0.38312,0.37455,0.37627,322720.2256,848931.5318,168421.5436,443047.9626,3267,0.38015
1683331200000,2023-05-06 00:00:00,ADA/USDT,0.39404,0.3964,0.37501,0.3788,231463.1852,599262.8728,109922.8584,284353.8741,2374,0.3863
1683244800000,2023-05-05 00:00:00,ADA/USDT,0.38722,0.39694,0.3834,0.39421,323375.455,826932.8541,161755.2178,413734.5948,3362,0.39106
1683158400000,2023-05-04 00:00:00,ADA/USDT,0.39386,0.3961,0.38502,0.38727,305603.5866,782806.1289,133948.4036,343100.0653,2771,0.39041
1683072000000,2023-05-03 00:00:00,ADA/USDT,0.39177,0.39633,0.3786,0.39384,324638.2379,843242.2931,163608.3696,425036.2807,3433,0.38501
1682985600000,2023-05-02 00:00:00,ADA/USDT,0.38627,0.39457,0.38234,0.39173,311981.4029,805146.7361,149703.0638,386337.6376,3562,0.3875
1682899200000,2023-05-01 00:00:00,ADA/USDT,0.39574,0.39774,0.3807,0.38674,253707.6678,652941.6536,123097.2288,316854.5616,2900,0.38859
1682812800000,2023-04-30 00:00:00,ADA/USDT,0.40203,0.41442,0.395,0.39697,324747.6774,809348.3111,166511.5156,414959.3406,3599,0.40127
1682726400000,2023-04-29 00:00:00,ADA/USDT,0.4042,0.40749,0.40052,0.40227,199674.5798,494979.9331,105484.8207,261489.1822,2307,0.4034
1682640000000,2023-04-28 00:00:00,ADA/USDT,0.40694,0.41022,0.39816,0.40418,270856.2491,667711.0797,135793.2077,334370.1347,2666,0.40566
1682553600000,2023-04-27 00:00:00,ADA/USDT,0.40152,0.41775,0.4012,0.40667,268908.6403,658206.2447,132489.3959,323884.0261,1917,0.40857
1682467200000,2023-04-26 00:00:00,ADA/USDT,0.39459,0.41634,0.38019,0.40139,254642.7089,632463.0996,119121.2883,296506.4362,2397,0.40279
1682380800000,2023-04-25 00:00:00,ADA/USDT,0.38382,0.39518,0.3771,0.39446,194542.2021,509045.3134,96604.5859,252815.2562,2029,0.38221
1682294400000,2023-04-24 00:00:00,ADA/USDT,0.38841,0.39665,0.3806,0.38361,217072.8092,560512.1695,109777.0357,283408.9321,2190,0.3873
1682208000000,2023-04-23 00:00:00,ADA/USDT,0.3957,0.39573,0.38107,0.38847,195238.1584,501589.6066,95625.7609,245749.3069,1984,0.38927
1682121600000,2023-04-22 00:00:00,ADA/USDT,0.38242,0.39856,0.38144,0.39546,186988.6374,480059.5312,89291.9354,228859.0529,2099,0.38957
1682035200000,2023-04-21 00:00:00,ADA/USDT,0.40077,0.40679,0.3787,0.38308,177100.4956,446238.4293,95720.1495,241151.1721,1660,0.39703
1681948800000,2023-04-20 00:00:00,ADA/USDT,0.41571,0.42188,0.39615,0.40108,181026.0768,440202.5128,87866.3616,213471.0602,1858,0.41138
1681862400000,2023-04-19 00:00:00,ADA/USDT,0.44269,0.44299,0.40936,0.41571,186323.5608,438858.2768,85751.2961,202018.8286,1828,0.42478
1681776000000,2023-04-18 00:00:00,ADA/USDT,0.43324,0.44761,0.42845,0.4432,226323.5165,514400.619,117601.3547,267387.2121,2254,0.44001
1681689600000,2023-04-17 00:00:00,ADA/USDT,0.45174,0.45174,0.43226,0.43349,228224.4599,520054.9688,112588.0201,256573.989,2426,0.43887
1681603200000,2023-04-16 00:00:00,ADA/USDT,0.45257,0.45702,0.44277,0.45116,225895.4919,502389.5224,117996.3123,262334.692,2249,0.44965
1681516800000,2023-04-15 00:00:00,ADA/USDT,0.4363,0.46,0.43171,0.45263,226684.8576,506826.2334,104478.2923,233264.5367,2311,0.44739
1681430400000,2023-04-14 00:00:00,ADA/USDT,0.4257,0.44391,0.42228,0.43812,237502.1269,544299.9591,118874.0744,272326.3878,2623,0.43638
1681344000000,2023-04-13 00:00:00,ADA/USDT,0.40474,0.4282,0.39953,0.42536,288339.0189,698101.7325,155701.3139,376568.5055,3202,0.41316
1681257600000,2023-04-12 00:00:00,ADA/USDT,0.4021,0.40644,0.38869,0.40426,232370.2332,584017.8486,114823.6173,288298.3229,2386,0.39793
1681171200000,2023-04-11 00:00:00,ADA/USDT,0.39711,0.41236,0.39596,0.40132,307941.0896,763482.53,156787.7665,388454.4423,2812,0.40337
1681084800000,2023-04-10 00:00:00,ADA/USDT,0.3893,0.39781,0.38473,0.39712,286290.844,736005.5105,151591.9348,389720.1245,2841,0.389
1680998400000,2023-04-09 00:00:00,ADA/USDT,0.38572,0.3926,0.38441,0.38931,294928.2985,760136.0211,151187.0592,389673.2429,2788,0.388
1680912000000,2023-04-08 00:00:00,ADA/USDT,0.3834,0.39031,0.38043,0.38529,268390.911,693681.8481,132658.6404,342786.7897,2556,0.38691
1680825600000,2023-04-07 00:00:00,ADA/USDT,0.38323,0.38502,0.37627,0.3835,223351.8016,585875.2782,116875.4301,306558.3709,2108,0.38123
1680739200000,2023-04-06 00:00:00,ADA/USDT,0.39181,0.39204,0.37745,0.38295,172466.3665,444801.2268,83982.1553,216430.4808,1519,0.38776
1680652800000,2023-04-05 00:00:00,ADA/USDT,0.38909,0.39994,0.3867,0.3924,456854.665,1158723.1027,226506.849,574614.8228,4177,0.39428
1680566400000,2023-04-04 00:00:00,ADA/USDT,0.3872,0.39993,0.38464,0.38962,431506.1644,1102218.726,223750.6952,571603.0911,4316,0.3915
1680480000000,2023-04-03 00:00:00,ADA/USDT,0.38105,0.40453,0.37303,0.38704,342129.0779,876142.7985,171901.9573,440401.5045,3517,0.3906
1680393600000,2023-04-02 00:00:00,ADA/USDT,0.3923,0.39291,0.37614,0.38154,52611.8323,136880.2687,24340.2333,63252.9685,714,0.3844
1680307200000,2023-04-01 00:00:00,ADA/USDT,0.39847,0.40144,0.38852,0.3926,59003.0868,149989.8812,33400.7454,84966.8035,779,0.39339
1680220800000,2023-03-31 00:00:00,ADA/USDT,0.37478,0.40779,0.37445,0.39876,100894.8797,259603.4822,50834.7989,130752.3599,2460,0.38893
1680134400000,2023-03-30 00:00:00,ADA/USDT,0.38108,0.38748,0.37016,0.37632,166821.4325,442015.9577,83949.5529,222441.7389,4857,0.37742
1680048000000,2023-03-29 00:00:00,ADA/USDT,0.36813,0.38969,0.36689,0.38125,180925.8917,473826.6913,87469.7754,228895.8795,4661,0.38191
1679961600000,2023-03-28 00:00:00,ADA/USDT,0.34581,0.36999,0.34332,0.36812,124251.5773,352123.4223,61026.7552,172936.9024,3881,0.35298
1679875200000,2023-03-27 00:00:00,ADA/USDT,0.35578,0.35744,0.33883,0.34576,112669.0389,323093.378,56613.2835,162350.3517,4146,0.34878
1679788800000,2023-03-26 00:00:00,ADA/USDT,0.35142,0.36131,0.34855,0.35584,160082.9294,449485.2148,69716.767,196070.8935,9668,0.35617
1679702400000,2023-03-25 00:00:00,ADA/USDT,0.35899,0.36269,0.34855,0.35142,206187.337,577233.8776,91992.5737,257287.2054,7387,0.35723
1679616000000,2023-03-24 00:00:00,ADA/USDT,0.37106,0.37261,0.35526,0.35962,219361.7005,604645.6847,100753.3778,277613.7795,7625,0.36282
1679529600000,2023-03-23 00:00:00,ADA/USDT,0.36092,0.38532,0.35573,0.37173,259230.9368,701027.0524,131729.8658,356415.5418,7827,0.3699
1679443200000,2023-03-22 00:00:00,ADA/USDT,0.3694,0.38638,0.3499,0.36091,294846.8689,796767.6587,149039.8252,402146.8847,7952,0.37021
1679356800000,2023-03-21 00:00:00,ADA/USDT,0.33277,0.38655,0.33176,0.36954,694064.8058,1986536.4587,354132.0868,1013239.1782,7422,0.3499
1679270400000,2023-03-20 00:00:00,ADA/USDT,0.34617,0.3463,0.33267,0.33278,690954.4509,2030664.2646,336853.2883,990105.5245,7332,0.3403
1679184000000,2023-03-19 00:00:00,ADA/USDT,0.33731,0.35231,0.33731,0.34617,490576.0444,1420540.671,247778.9234,717496.1082,6467,0.34538
1679097600000,2023-03-18 00:00:00,ADA/USDT,0.34954,0.35638,0.33536,0.33719,268082.1884,770726.5219,125928.68,361678.6878,7696,0.34789
1679011200000,2023-03-17 00:00:00,ADA/USDT,0.32492,0.34984,0.3213,0.34947,286308.1963,852603.6444,148464.4698,442459.3359,8515,0.33591
1678924800000,2023-03-16 00:00:00,ADA/USDT,0.32411,0.32874,0.31759,0.32495,241529.2081,745126.5796,123451.1476,380802.8881,8755,0.32415
1678838400000,2023-03-15 00:00:00,ADA/USDT,0.3429,0.34626,0.31677,0.3241,286652.9717,859954.9354,142209.7713,426190.2333,8803,0.33356
1678752000000,2023-03-14 00:00:00,ADA/USDT,0.34329,0.36791,0.33688,0.34328,643095.8548,1832773.9287,221170.46,640046.6075,8134,0.35121
1678665600000,2023-03-13 00:00:00,ADA/USDT,0.32952,0.35172,0.32742,0.34322,742145.0025,2191056.0925,370733.8385,1095089.928,9061,0.33879
1678579200000,2023-03-12 00:00:00,ADA/USDT,0.30491,0.32991,0.30193,0.32953,747486.9034,2414780.5419,370622.1749,1197275.8921,8193,0.30972
1678492800000,2023-03-11 00:00:00,ADA/USDT,0.31483,0.32237,0.30208,0.30528,735060.7156,2373213.0993,359528.09,1161002.0157,8822,0.30984
